,gene_pair,A1,A2,ols_p,ols_coef,n_A2_lost,A2_lost_mean_quant_A1,A2_other_mean_quant_A1,p_adj,compensation,collateral_loss,sorted_gene_pair,bronze_standard_SL,strict_comb_hit,lenient_comb_hit,in_PC_CORUM,in_PC_CORUM_essential,in_PC_CORUM_both,in_PC_EBI,in_PC_humap,closest_pair,famsize2,other_dir_comp,other_dir_cl,dataset,FDR_threshold
1453,ANXA2_ANXA11,ANXA2,ANXA11,0.004369762811313816,0.14177822009847058,136,30.60649899761305,30.605976496944113,0.025525673301894515,True,False,ANXA11_ANXA2,,,,True,False,False,True,True,False,False,False,False,pancan,0.05
1454,ANXA1_ANXA7,ANXA1,ANXA7,0.21236788939990434,0.08282518829773339,135,30.169539006930886,29.87579297552991,0.39703722883119136,False,False,ANXA1_ANXA7,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1455,ANXA3_ANXA7,ANXA3,ANXA7,0.7433593564243269,-0.028728135105606567,135,26.270692955210535,27.58165152305912,0.8560853692307939,False,False,ANXA3_ANXA7,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1456,ANXA6_ANXA7,ANXA6,ANXA7,0.03181500421948554,-0.09937530940486955,135,29.163131620856102,29.0471667390474,0.10814200478591006,False,False,ANXA6_ANXA7,False,,,True,False,False,False,True,False,False,False,False,pancan,0.05
1457,ANXA4_ANXA7,ANXA4,ANXA7,0.8871726627280897,-0.007491621991095543,135,28.06623921036012,29.092533901401534,0.9400614064815388,False,False,ANXA4_ANXA7,False,,,False,False,False,False,True,False,False,,,pancan,0.05
1458,ANXA2_ANXA7,ANXA2,ANXA7,0.007019366849151292,0.13473835102918125,135,30.6165959007612,30.6068238994407,0.03619014420645948,True,False,ANXA2_ANXA7,,,,True,False,False,True,True,False,False,False,False,pancan,0.05
1459,ANXA3_ANXA1,ANXA3,ANXA1,0.03732142886850741,-0.17276466307190258,90,27.475503392984795,27.40857027210925,0.12177449076524416,False,False,ANXA1_ANXA3,,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1460,ANXA8L1_ANXA1,ANXA8L1,ANXA1,0.3290878033831769,-0.15579184539873947,60,22.53470005639128,22.29505961274629,0.5218242977132531,False,False,ANXA1_ANXA8L1,,,,False,False,False,False,False,False,False,,,pancan,0.05
1461,ANXA8_ANXA1,ANXA8,ANXA1,0.26120807904998417,-0.19909043598540788,57,21.584484038880657,21.82852876561356,0.4530977690877102,False,False,ANXA1_ANXA8,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1462,ANXA6_ANXA1,ANXA6,ANXA1,0.0013527679939680504,-0.13888800609870022,90,28.964232004050505,29.078576635716068,0.010586692091931141,False,True,ANXA1_ANXA6,,,,True,False,False,False,False,False,False,False,False,pancan,0.05
1463,ANXA11_ANXA1,ANXA11,ANXA1,0.40195172483589303,-0.02738477652739357,90,27.623821445273546,27.53693335993074,0.5913415391466535,False,False,ANXA1_ANXA11,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1464,ANXA4_ANXA1,ANXA4,ANXA1,0.8456991728670058,0.00996440051048746,90,29.15041477898823,28.932061909006404,0.9173887379911931,False,False,ANXA1_ANXA4,,,,False,False,False,False,False,False,False,,,pancan,0.05
1465,ANXA7_ANXA1,ANXA7,ANXA1,0.04055279184785232,0.049713879970344405,90,28.172913795173237,27.89125990708607,0.129180720474888,False,False,ANXA1_ANXA7,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1466,ANXA2_ANXA1,ANXA2,ANXA1,0.2868570946233132,-0.05145233151970077,90,30.57307452924325,30.61945416176339,0.47893392114009314,False,False,ANXA1_ANXA2,,False,False,True,False,False,True,True,True,False,False,False,pancan,0.05
1467,DNM1L_MX1,DNM1L,MX1,0.003487778651402819,0.07812442786917889,80,26.75981400022915,26.59545127811337,0.0216764256865416,True,False,DNM1L_MX1,True,,,True,False,False,False,False,False,False,False,False,pancan,0.05
1468,DNM1_MX1,DNM1,MX1,0.8738933138192209,-0.00967669667140389,80,24.017357870768656,24.22707096420856,0.9331333935311363,False,False,DNM1_MX1,,,,True,False,False,False,True,False,False,False,False,pancan,0.05
1469,DNM2_MX1,DNM2,MX1,0.002101267058227357,-0.07685082604340485,80,26.610154290909996,26.798304661820925,0.014789811898278224,False,True,DNM2_MX1,False,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1470,DNM3_MX1,DNM3,MX1,0.25641258123742455,-0.07484495930521039,60,20.804186291078057,21.929023170726225,0.44722896948933005,False,False,DNM3_MX1,,,,False,False,False,False,True,False,False,,,pancan,0.05
1471,DNM1L_DNM1,DNM1L,DNM1,0.016277206598647488,0.06319010920959983,77,26.71442914939459,26.590999249921218,0.06609269310455264,False,False,DNM1_DNM1L,,False,True,True,False,False,False,True,False,False,False,False,pancan,0.05
1472,MX1_DNM1,MX1,DNM1,0.6418244343445385,0.0498411552163146,77,25.895150503099654,25.912982500019236,0.7891935440338766,False,False,DNM1_MX1,,,,True,False,False,False,True,False,False,False,False,pancan,0.05
1473,MX2_DNM1,MX2,DNM1,0.8834785335485622,-0.011012878011918137,77,24.752681114447192,24.628411987136595,0.9384298136337055,False,False,DNM1_MX2,,,,True,False,False,False,True,False,False,False,False,pancan,0.05
1474,DNM2_DNM1,DNM2,DNM1,0.4726430082393577,0.017912371896778467,77,26.920807825625044,26.77982018253356,0.6549696483578672,False,False,DNM1_DNM2,,False,True,True,False,False,False,True,False,False,False,False,pancan,0.05
1475,DNM3_DNM1,DNM3,DNM1,0.9073012974301811,0.0069184836509548035,69,22.116404807298952,21.83603930335403,0.9501495476068471,False,False,DNM1_DNM3,,False,False,True,False,False,False,True,True,False,,,pancan,0.05
1476,DNM1L_DNM2,DNM1L,DNM2,0.006128589008224236,0.08622701739750237,52,26.846791261374054,26.563415154164996,0.03301343701600037,True,False,DNM1L_DNM2,,False,True,True,False,False,False,True,True,False,False,False,pancan,0.05
1477,MX1_DNM2,MX1,DNM2,0.10570725073007015,-0.21075889887271626,52,26.08496216899467,25.922634937822103,0.2539081030477335,False,False,DNM2_MX1,False,,,False,False,False,False,True,False,False,False,True,pancan,0.05
1478,DNM1_DNM2,DNM1,DNM2,0.5107608323211459,0.04719479717619195,52,23.77090647757694,24.10577210411512,0.6874353217569223,False,False,DNM1_DNM2,,False,True,True,False,False,False,True,False,False,False,False,pancan,0.05
1479,MX2_DNM2,MX2,DNM2,0.08395777252493392,-0.1577615223581588,52,25.081974648810956,24.6585342788692,0.21706027719766868,False,False,DNM2_MX2,,,,False,False,False,False,True,False,False,False,True,pancan,0.05
1480,DNM3_DNM2,DNM3,DNM2,0.24374928944417953,0.09072132713760406,40,22.16396675326512,21.695807588820763,0.4333807647875445,False,False,DNM2_DNM3,,False,False,False,False,False,False,True,True,False,,,pancan,0.05
1481,DNM1L_MX2,DNM1L,MX2,0.007149841043454253,0.07226145778858548,79,26.747409029604764,26.597060779381223,0.0365329685531309,True,False,DNM1L_MX2,,,,True,False,False,False,False,False,False,False,False,pancan,0.05
1482,DNM1_MX2,DNM1,MX2,0.7627465199617047,-0.0184620302707183,79,24.010723263878695,24.22751318762751,0.8681978426768648,False,False,DNM1_MX2,,,,True,False,False,False,True,False,False,False,False,pancan,0.05
1483,DNM2_MX2,DNM2,MX2,0.002496792654398466,-0.07585781529374755,79,26.60668148896917,26.798425900896053,0.0169218825597807,False,True,DNM2_MX2,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1484,DNM3_MX2,DNM3,MX2,0.29948014434880127,-0.06888788178819516,59,20.789353701229164,21.928588128777506,0.49262704335085494,False,False,DNM3_MX2,,,,False,False,False,False,True,False,False,,,pancan,0.05
1485,MX1_DNM1L,MX1,DNM1L,0.040698092046648274,0.3820026645306658,25,26.265686310795058,25.911267806760502,0.12937291890681232,False,False,DNM1L_MX1,True,,,True,False,False,False,False,False,False,True,False,pancan,0.05
1486,DNM1_DNM1L,DNM1,DNM1L,0.20591989017718926,-0.1299015264863235,25,23.886236658010404,24.265182374183556,0.38869506542537213,False,False,DNM1_DNM1L,,False,True,True,False,False,False,True,False,False,False,False,pancan,0.05
1487,MX2_DNM1L,MX2,DNM1L,0.06826621361287533,0.23665157112396654,25,24.918560344626986,24.594848812669436,0.18717890983410232,False,False,DNM1L_MX2,,,,True,False,False,False,False,False,False,True,False,pancan,0.05
1488,DNM2_DNM1L,DNM2,DNM1L,0.08196411565673241,0.07350727432850168,25,26.773974131565456,26.78668404092146,0.2133402167065263,False,False,DNM1L_DNM2,,False,True,True,False,False,False,True,True,False,True,False,pancan,0.05
1489,RASSF3_RASSF1,RASSF3,RASSF1,0.007475943844735352,-0.17932912566052928,96,19.809839802459393,20.256501007664525,0.03773492981519457,False,True,RASSF1_RASSF3,,,,False,False,False,False,True,False,False,,,pancan,0.05
1490,RASSF5_RASSF1,RASSF5,RASSF1,5.95811145591545e-09,-0.23264021309750316,177,21.96433343772167,21.909059372855626,5.670136068879537e-07,False,True,RASSF1_RASSF5,,,,False,False,False,False,True,True,False,,,pancan,0.05
1491,CST6_CST3,CST6,CST3,0.7261813528028602,-0.06831170893256017,21,21.170415326700997,20.7972978615777,0.8444460384868284,False,False,CST3_CST6,,,,False,False,False,False,False,True,False,,,pancan,0.05
1492,ACAD10_ACAD11,ACAD10,ACAD11,0.007359103161944836,0.18081965243094622,32,23.80453609802854,23.311850754376675,0.03726871756514857,True,False,ACAD10_ACAD11,,False,False,False,False,False,False,False,True,True,,,pancan,0.05
1493,TNFAIP8L2_TNFAIP8L3,TNFAIP8L2,TNFAIP8L3,0.39020541938296327,-0.046170109180147634,84,23.46476417599769,23.403608506154935,0.5798145083706511,False,False,TNFAIP8L2_TNFAIP8L3,,,,False,False,False,False,False,False,False,,,pancan,0.05
1494,TNFAIP8_TNFAIP8L3,TNFAIP8,TNFAIP8L3,0.3381197420650184,-0.047565468037849876,96,24.80177734544,24.892394443017857,0.5313144072077757,False,False,TNFAIP8_TNFAIP8L3,,,,False,False,False,False,False,True,False,False,True,pancan,0.05
1495,TNFAIP8L2_TNFAIP8,TNFAIP8L2,TNFAIP8,1.4816814666787842e-09,-0.34076486110806337,89,23.524209049357584,23.381108956405324,1.8800891499413018e-07,False,True,TNFAIP8_TNFAIP8L2,,,,False,False,False,False,False,False,False,,,pancan,0.05
1496,TNFAIP8L3_TNFAIP8,TNFAIP8L3,TNFAIP8,0.00011741378972829691,-0.3025845816006527,80,21.20646752220941,21.829209382505095,0.0016402024204246494,False,True,TNFAIP8_TNFAIP8L3,,,,False,False,False,False,False,True,False,False,False,pancan,0.05
1497,PIK3CA_PIK3CD,PIK3CA,PIK3CD,0.0005405444266781414,0.11700795620972015,79,22.63690705230287,22.551821307628572,0.005285435617919177,True,False,PIK3CA_PIK3CD,,False,False,True,False,False,True,True,False,False,False,False,pancan,0.05
1498,PIK3CB_PIK3CD,PIK3CB,PIK3CD,0.9157848227889585,-0.0032373552062036,75,23.06994070945611,23.062731449691537,0.9568401350640353,False,False,PIK3CB_PIK3CD,,False,False,False,False,False,True,True,True,False,False,True,pancan,0.05
1499,PIK3CG_PIK3CD,PIK3CG,PIK3CD,0.07737337816016931,-0.12715908831768324,42,21.220732357569904,21.392254796472685,0.20440277376072527,False,False,PIK3CD_PIK3CG,,False,False,True,False,False,True,False,False,False,,,pancan,0.05
1500,PIK3CD_PIK3CB,PIK3CD,PIK3CB,0.0020376620692440757,-0.22834169204981455,28,22.780968152855106,22.703847411516996,0.014442699999179381,False,True,PIK3CB_PIK3CD,,False,False,False,False,False,True,True,True,False,False,False,pancan,0.05
1501,PIK3C2B_PIK3C2A,PIK3C2B,PIK3C2A,0.06653600628193412,-0.09329114358066,60,21.934892151485045,21.841298261077117,0.18409235414650216,False,False,PIK3C2A_PIK3C2B,False,False,False,True,False,True,False,True,True,False,,,pancan,0.05
1502,PIK3CD_PIK3CA,PIK3CD,PIK3CA,0.012343688315759683,-0.22009495788291245,20,22.808703210566303,22.663444681280897,0.05388864030638653,False,False,PIK3CA_PIK3CD,,False,False,True,False,False,True,True,False,False,True,False,pancan,0.05
1503,PDE4A_PDE4D,PDE4A,PDE4D,0.11284538975149024,-0.08595120512622458,60,19.583317174858117,19.80681767967536,0.2654365295493344,False,False,PDE4A_PDE4D,,,,True,False,False,False,True,False,False,,,pancan,0.05
1504,PDE1C_PDE4D,PDE1C,PDE4D,0.17573362062964998,0.1292874771025685,53,20.765419257067318,21.620639151634595,0.3544155315833294,False,False,PDE1C_PDE4D,,,,True,False,False,False,True,False,False,,,pancan,0.05
1505,CCDC85C_CCDC85B,CCDC85C,CCDC85B,0.3804497820411493,-0.06359251315831417,25,21.568715413221184,21.431431992755318,0.5725756917740857,False,False,CCDC85B_CCDC85C,,,,True,False,False,False,False,False,False,False,True,pancan,0.05
1506,CCDC85B_CCDC85C,CCDC85B,CCDC85C,0.0021934289625521832,-0.17584755620639803,55,20.338134854103195,20.49644253858035,0.015303477263299453,False,True,CCDC85B_CCDC85C,,,,True,False,False,False,False,False,False,False,False,pancan,0.05
1507,CCNT2_CCNT1,CCNT2,CCNT1,0.034759975580102444,0.1607446046209624,26,21.94887150713114,21.83482093915221,0.11539503521068893,False,False,CCNT1_CCNT2,,True,True,True,True,False,True,True,True,False,,,pancan,0.05
1508,CCNL1_CCNL2,CCNL1,CCNL2,0.0016259014578781166,0.1396898322526295,54,22.432859295493113,21.834502533997572,0.012155675711272072,True,False,CCNL1_CCNL2,,True,True,False,False,False,True,False,True,False,,,pancan,0.05
1509,DPP9_DPP8,DPP9,DPP8,0.035226800531254904,0.061619535786330504,79,24.796976665330916,24.934906292579367,0.11660581509186405,False,False,DPP8_DPP9,,False,True,False,False,False,False,False,True,False,False,False,pancan,0.05
1510,DPP8_DPP9,DPP8,DPP9,0.21868235944994985,-0.037757191265191364,53,22.649375291096767,22.80284289094774,0.4048101151710288,False,False,DPP8_DPP9,,False,True,False,False,False,False,False,True,False,False,False,pancan,0.05
1511,MCCC1_PCCA,MCCC1,PCCA,0.9551880029866262,0.0024333269762450913,99,25.461928817150977,25.32502235343963,0.9763259516786114,False,False,MCCC1_PCCA,False,False,False,False,False,False,True,True,True,True,,,pancan,0.05
1512,AGR3_TXNDC12,AGR3,TXNDC12,0.002412729434667953,-0.38489556340198977,52,25.01291195485423,24.663203905913456,0.016523760206241692,False,True,AGR3_TXNDC12,,,,False,False,False,False,False,False,False,,,pancan,0.05
1513,AGR2_TXNDC12,AGR2,TXNDC12,0.04179750800003547,-0.29994170594039193,53,27.72415748058244,26.96346123093227,0.1320408136543306,False,False,AGR2_TXNDC12,,,,False,False,False,False,False,False,False,,,pancan,0.05
1514,SMPDL3B_SMPDL3A,SMPDL3B,SMPDL3A,0.92925356257901,0.0068211758384380886,77,22.545390095599984,22.693031266099425,0.9642958368607264,False,False,SMPDL3A_SMPDL3B,,,,False,False,False,False,False,True,False,False,False,pancan,0.05
1515,SMPDL3A_SMPDL3B,SMPDL3A,SMPDL3B,0.7041409154145756,-0.02641299897781413,77,22.423411522307024,22.66544179862618,0.8313117603406444,False,False,SMPDL3A_SMPDL3B,,,,False,False,False,False,False,True,False,False,False,pancan,0.05
1516,ARFIP1_ARFIP2,ARFIP1,ARFIP2,0.7600428947616815,-0.008863565901247483,76,26.251763062016717,26.44490553654438,0.8671018839339064,False,False,ARFIP1_ARFIP2,,False,False,False,False,False,False,False,True,True,False,False,pancan,0.05
1517,EPS8L1_EPS8L2,EPS8L1,EPS8L2,0.43939823189688487,-0.06731472161974716,60,24.05238275664337,23.987179538484188,0.62665348838744,False,False,EPS8L1_EPS8L2,,False,False,False,False,False,False,False,False,False,,,pancan,0.05
1518,EPS8_EPS8L2,EPS8,EPS8L2,0.8827799323559797,-0.007718352645769588,70,24.387194285697305,24.70703442943148,0.9382360937650339,False,False,EPS8_EPS8L2,,False,False,True,False,False,False,False,True,False,False,False,pancan,0.05
1519,EPS8L1_EPS8,EPS8L1,EPS8,0.014852799261463144,0.25281411000109333,34,24.472695203893863,23.960908351326626,0.06156768332700875,False,False,EPS8_EPS8L1,,False,False,True,False,False,False,False,True,False,,,pancan,0.05
1520,EPS8L2_EPS8,EPS8L2,EPS8,0.035597022726656734,0.14722135431066918,39,25.586264240764994,25.48003618572538,0.11740592044430899,False,False,EPS8_EPS8L2,,False,False,True,False,False,False,False,True,False,False,False,pancan,0.05
1521,RDH13_RDH11,RDH13,RDH11,0.00025583276048709756,0.1800865964805728,112,24.831835424323426,24.49051721858958,0.0030343060335981504,True,False,RDH11_RDH13,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1522,WWOX_RDH11,WWOX,RDH11,0.44131370676045323,0.029284626051505433,99,22.42578707945127,22.166468034349364,0.6280127764740655,False,False,RDH11_WWOX,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1523,RDH14_RDH11,RDH14,RDH11,0.8763194692123748,0.00378691327977021,112,24.740064322803647,24.726521497335334,0.9346316449596377,False,False,RDH11_RDH14,,,,False,False,False,False,False,False,False,,,pancan,0.05
1524,DHRS13_RDH11,DHRS13,RDH11,0.056236694916089895,0.09123447459290923,89,21.62533481299672,21.215228455821567,0.16258811542829027,False,False,DHRS13_RDH11,False,,,False,False,False,False,False,False,False,,,pancan,0.05
1525,RDH13_WWOX,RDH13,WWOX,0.2726629821430504,0.06335304089960621,69,24.4400660475926,24.50992304191132,0.4647895367425034,False,False,RDH13_WWOX,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1526,RDH14_WWOX,RDH14,WWOX,0.8140353715478323,0.00680919084556264,69,24.878534491168345,24.721589602182416,0.8977579858113226,False,False,RDH14_WWOX,False,,,False,False,False,False,False,False,False,,,pancan,0.05
1527,DHRS13_WWOX,DHRS13,WWOX,0.0033937003157767393,0.15687230414912956,62,21.74356265361083,21.253086416995906,0.021207145064935904,True,False,DHRS13_WWOX,False,,,False,False,False,False,False,False,False,,,pancan,0.05
1528,RDH11_WWOX,RDH11,WWOX,0.8437350914977106,0.009961236094950199,69,24.08456195179208,24.091712636037254,0.9170073514065055,False,False,RDH11_WWOX,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1529,WWOX_RDH13,WWOX,RDH13,0.5326451363796622,0.0339866960315652,46,22.285268379039813,22.141600466601243,0.7043778057310378,False,False,RDH13_WWOX,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1530,RDH14_RDH13,RDH14,RDH13,0.3370828031650809,0.03215498827719154,50,24.980036627975814,24.727716767237546,0.5304148277154976,False,False,RDH13_RDH14,False,,,False,False,False,False,False,True,False,,,pancan,0.05
1531,DHRS13_RDH13,DHRS13,RDH13,0.004092696164110352,0.18284829330987934,44,21.91377617046302,21.203979618198805,0.02440657451391134,True,False,DHRS13_RDH13,False,,,False,False,False,False,False,False,False,,,pancan,0.05
1532,RDH11_RDH13,RDH11,RDH13,0.18039198963364247,-0.07708270036107241,50,24.08549474160181,24.09406709139227,0.35983595555112813,False,False,RDH11_RDH13,False,,,False,False,False,False,False,False,False,True,False,pancan,0.05
1533,PLXNA2_PLXNC1,PLXNA2,PLXNC1,0.11040310342091067,0.15590555781156976,21,21.833739215659016,21.271461475531442,0.2617132207715204,False,False,PLXNA2_PLXNC1,,,,True,False,False,False,False,False,False,,,pancan,0.05
1534,PLXNB2_PLXNC1,PLXNB2,PLXNC1,0.09462024941086325,0.0730085927540166,23,25.81202903320284,25.536898166583917,0.23516066338891364,False,False,PLXNB2_PLXNC1,,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1535,PLXNA1_PLXNC1,PLXNA1,PLXNC1,0.2031886552769455,0.09342438893613911,23,23.656201844587272,23.29099214179725,0.3854509041964647,False,False,PLXNA1_PLXNC1,,,,True,False,False,False,False,False,False,,,pancan,0.05
1536,PLXND1_PLXNC1,PLXND1,PLXNC1,0.7922816209592224,-0.018032243599310965,23,22.595432107210346,22.308045357187037,0.8878125600188916,False,False,PLXNC1_PLXND1,,False,False,True,False,False,False,False,False,False,False,False,pancan,0.05
1537,PLXNB1_PLXNC1,PLXNB1,PLXNC1,0.49536606959342644,0.054386601473703916,22,22.69784374332063,22.50530329660531,0.6746922242609319,False,False,PLXNB1_PLXNC1,,,,True,False,False,False,False,False,False,,,pancan,0.05
1538,PLXNA2_PLXND1,PLXNA2,PLXND1,0.46445208881416544,0.06014014029000091,34,20.77396596549132,21.314877487152422,0.6479703224668858,False,False,PLXNA2_PLXND1,False,False,False,True,False,False,False,False,False,False,,,pancan,0.05
1539,PLXNB2_PLXND1,PLXNB2,PLXND1,0.7711269927582021,0.010688064842806572,36,25.631899090707634,25.52271382467199,0.8734077935737264,False,False,PLXNB2_PLXND1,False,False,False,True,False,False,False,False,False,False,False,False,pancan,0.05
1540,PLXNC1_PLXND1,PLXNC1,PLXND1,0.37294688614629423,-0.06727540637134655,33,22.712951939296417,22.726332782639613,0.5647418009988152,False,False,PLXNC1_PLXND1,,False,False,True,False,False,False,False,False,False,False,False,pancan,0.05
1541,PLXNA2_PLXNB2,PLXNA2,PLXNB2,0.6625927776733844,0.02232236983352423,92,21.61992441565772,21.200118655773746,0.8045517832036204,False,False,PLXNA2_PLXNB2,False,False,False,True,False,False,False,False,False,False,,,pancan,0.05
1542,PLXNC1_PLXNB2,PLXNC1,PLXNB2,0.14776504514901456,-0.06574588706175363,97,22.72533416590732,22.695431843868803,0.3146809912544049,False,False,PLXNB2_PLXNC1,,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1543,PLXNA1_PLXNB2,PLXNA1,PLXNB2,0.08474459427866049,0.06639124895251669,97,23.546222712475103,23.20428275297513,0.21784654286152005,False,False,PLXNA1_PLXNB2,False,False,False,True,False,False,False,False,False,False,,,pancan,0.05
1544,PLXND1_PLXNB2,PLXND1,PLXNB2,0.6941079154125996,0.013782690047619311,104,22.297914812841398,22.314994820889673,0.8252693799075365,False,False,PLXNB2_PLXND1,False,False,False,True,False,False,False,False,False,False,False,False,pancan,0.05
1545,PLXNB1_PLXNB2,PLXNB1,PLXNB2,0.07450826341596369,-0.07220527748088795,98,22.44217666165561,22.50915052246822,0.20009038641041865,False,False,PLXNB1_PLXNB2,,False,False,True,False,False,False,False,True,False,,,pancan,0.05
1546,PKN2_PKN1,PKN2,PKN1,2.624787718850139e-06,0.1625482269399677,48,24.77039441084862,24.48965010276663,7.99335353313829e-05,True,False,PKN1_PKN2,False,False,False,False,False,False,False,False,True,False,False,False,pancan,0.05
1547,PRKCD_PKN1,PRKCD,PKN1,0.03348171458121513,-0.09640953788789708,48,25.38480647077701,25.012180824043444,0.11254192215378271,False,False,PKN1_PRKCD,False,False,False,True,False,False,False,True,False,False,False,True,pancan,0.05
